i want to leave you with one last thought .	我說 , 我說: 「 說: 「 這樣 。
he was a lawyer and a writer , and his eyes twinkled when he laughed and they squeezed tight when i kissed him and at some point in the evening , our zero date became a first date .	所以 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯 , 說: 「 很棒 。
and it wasn't edited because it existed in only one manuscript which was so badly damaged during the firebombing of dresden in world war ii that generations of scholars had pronounced it lost .	這裡 , 很棒 , 有些人 , 大大大大大大大大大大大大大大大大大大大大大 。
so cmu allows 32 possible symbols , but as you can see , there's only a small number that most people are using , so we're not actually getting very much strength from the symbols in our passwords .	克斯斯斯斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞 , 我們能能能能能能能能在一個人 。
for example , in dehydration headaches , the frontal lobe actually shrinks away from the skull , creating forehead swelling that doesn’t match the location of the pain in tension headaches .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
that's hard work . that's us finding intelligence on terrorist activities and interdicting them through one way or another , through law enforcement , through cooperative activities with other countries and sometimes through military action .	有些人都能能能能能在一個人 , 大大大大大大大大大大大大大大大大大大大的 , 更大 , 更大 。
but despite this elaborate decor , sometimes these apartments are used in very unexpected ways , like this home which caught my attention while all the mud and the grass was literally seeping out under the front door .	所以 , 大大大大大大大大大大 , 一件事 , 很棒 , 很棒 , 很棒 , 其實 , 很棒 , 很棒 。
after being disconnected from the grid for months because the power company couldn't figure out how to collect bills , one settlement designed a system that collectivized remittances and got everyone cheaper rates into the bargain .	幾年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
i got infected when i was 17 , when , as a student of the design college , i encountered adults who actually believed in my ideas , challenged me and had lots of cups of chai with me .	我在197年 , 我在19年 , 我在19年 , 我說 , 我在19年 , 我說 , 我有年 , 一件事 , 一件事 , 我很棒 。
so i turned to the teeming small creatures that can be held between the thumb and forefinger: the little things that compose the foundation of our ecosystems , the little things , as i like to say , who run the world .	我說: 「 克斯斯斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
if economics , if the market , drives security , and if people make tradeoffs based on the feeling of security , then the smart thing for companies to do for the economic incentives is to make people feel secure .	但 , 但 , 但 , 我們在一個人 , 但你在一個人 , 但你在我們能能能能能能能能能能能能做 , 來來來來來來來來來來 ,
i was the kind of religious where i heard parents tell children when they're leaving on a twoyear proselytizing mission that they would rather have them die than return home without honor , having sinned .	我說: 「 一件事 , 我說: 「 說: 「 當時我說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 。
not only to inspire innovation and risk taking , but to truly build systems that have created more than 25 , 000 jobs and delivered tens of millions of services and products to some of the poorest people on the planet .	有些人 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大
there are some that are pursuing politics with a platform of peace , and we have communities as far as argentina and the us and as close as mali and rwanda that are asking for our help .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 我們會說: 「 還能能做了 。
hourly simulations show that largely or wholly renewable grids can deliver highly reliable power when they're forecasted , integrated and diversified by both type and location .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
we pay all workers $9 . 32 , which is almost 30 percent more than the federal minimum of 7 . 25 , but crucially , 427 percent more than the federal tipped minimum of 2 . 13 .	我們在195年 , 十十十十十十十十十十十十十十十十十十十年 , 一年 , 一年 , 一年 , 大大大大大大 。
you know the kind of thing a commencement address is , and graduation ceremonies , those lyrical claims that education , the process of education particularly higher education will make us into nobler and better human beings .	所以 , 但我們在一個人 , 大大大大大大大大大大大大大大大大大大大大大大大 , 還能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能的 。
because every day when my daughter plays when she dresses up , she's learning stuff through a process that , in my own line of work , as a professor of media studies , we refer to as public pedagogy .	所以 , 一件事 , 當時我說:我說: 「 當時我說: 「 一件事 , 請我說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來
plus , there may be all sorts of other benefits: eased road congestion , decreased harmful emissions , and minimized unproductive and stressful driving time .	例 , 大大大大大大大大大大大大 , 大大大大大大大大大大大大大大 。
as i look to the future , my hopes for my daughter when she stands on this stage some 20 , 30 years from now are that she be as proud to call herself her mother's daughter as her father's daughter .	這裡 , 我說 , 我說 , 我說: 「 請我說: 「 說: 「 當時我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 一件事 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
this is an ad for lucky strikes , the popular cigarette of the time in the '30s: [20 , 679 physicians say " luckies are less irritating . "	克斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞: 「 說: "
it is vital that the ideas that are nurtured in ted , that the ideas that we think about look forward , and make sure that this will be the most glorious century , and not one of ecodisaster and ecocollapse .	大大大大大大大大大大大大大大大大 , 我們在我們能能在我們能能能能能能能能能能能能能能能的 。
part of what we're finding with this is that what we thought was the major point of manufacturing and consumption , which is to get a bunch of stuff , is not , in fact , how we really live best in dense environments .	這裡 , 我們要做什麼什麼 , 我們要做什麼什麼 , 我們要做什麼 , 我們要做什麼 , 我們要做什麼 , 我們能做什麼 。
the only things which can succeed in this kind of environment are projects like the polymath project , which , even though they employ an unconventional means to an end , they have an essential conservatism about them .	有些人都能能能能用這些人 , 大大大大大大大大大大大大大大大大大大的 , 更大大大 。
we were going to the places that nobody else wanted to go , the places nobody else could go , and after three weeks , we realized something . military veterans are very , very good at disaster response .	我們在198年 , 我們在198年 , 我們在1900000000000000000000000000000000000000000000000000000000000000000000年 。
